"CellName","Belonging_Cluster","xChoord","yChoord","extraScore","intraScore","neighbor","silhouetteValue"
"Lib90_00648.H2228","4","39.8059922509625","35.3107538309027","45.3315241471087","16.2868146386496","1","0.64071769160472"
"Lib90_00649.HCC827","3","-11.8670952795893","50.3363474590715","39.811525106678","9.77814540565451","1","0.754389077548443"
"Lib90_00650.H838","2","-66.2438445350865","16.5535207873574","67.1838166764455","19.0435077188512","1","0.716546206200759"
"Lib90_00651.H838","2","-55.4120087062579","20.1219719159855","56.7523613355747","15.5827219259888","1","0.725426016481521"
"Lib90_00652.H2228","4","54.6522121682005","31.6107310164136","57.3255933427466","13.5601530809449","1","0.76345376837411"
"Lib90_00653.H838","2","-52.3211458692038","18.346041137837","53.490576732154","14.4888971167617","1","0.729131783541751"
"Lib90_00654.A549","5","1.30247117847907","-54.4281796959477","67.5898664280028","16.2130416901159","1","0.760126146907153"
"Lib90_00655.H1975","1","-0.246705449672312","21.0328822953656","33.6051851926939","9.97305301816771","3","0.703228743987521"
"Lib90_00656.HCC827","3","-15.343846615975","57.2800718790418","47.4514045080184","12.219562486135","1","0.742482596398804"
"Lib90_00657.H838","2","-53.4007981048774","16.9393929652208","54.4366068712681","13.9006533877105","1","0.744645116831349"
"Lib90_00658.H838","2","-62.2616849421098","19.9875045576393","63.5120070123846","17.9357156788892","1","0.717601182475751"
"Lib90_00659.H838","2","-65.7835510896668","20.7166265442827","66.3343556268498","20.4869714060513","3","0.691155944571219"
"Lib90_00660.H838","2","-59.7537169243701","18.6783492420023","60.8901652245856","16.0966874845911","1","0.735643885589397"
"Lib90_00661.H1975","1","-6.65435320381527","13.2379150841188","40.2457076489668","9.31796351169632","3","0.768473110400494"
"Lib90_00662.HCC827","3","-15.2613762402675","52.640947399895","43.1203716696037","10.9066196408052","1","0.747065732077317"
"Lib90_00663.H838","2","-46.1742613968367","6.97500179517636","47.4597502499431","14.0422370334276","1","0.704123242126745"
"Lib90_00664.H2228","4","39.6758237608724","31.1945755549143","43.3326880362725","14.4098180873666","1","0.667460784447423"
"Lib90_00665.H838","2","-60.3809965142601","17.4585377907112","61.4094248476704","15.8403920487306","1","0.742052753497958"
"Lib90_00666.HCC827","3","-13.1360742505523","49.7675068900775","39.7026512380425","10.2256135031684","1","0.742445071442222"
"Lib90_00667.H838","2","-58.2868089146677","22.2900688523513","59.0660729640414","17.565632282663","3","0.702610459758232"
"Lib90_00668.H2228","4","44.3204518068313","24.9549624281104","45.534879075965","11.5019438244608","1","0.747403659395421"
"Lib90_00669.H2228","4","43.9542911769605","33.7249241823964","48.2553410366192","13.819879763762","1","0.7136093235094"
"Lib90_00670.H2228","4","39.7455322857549","34.1527376019707","44.7189509707098","15.6537348444724","1","0.649952995213923"
"Lib90_00671.H1975","1","-1.48492460831219","5.21281987885745","48.5261957583008","9.77932014585637","3","0.798473381376006"
"Lib90_00672.H838","2","-57.0496343915269","16.6447280428135","58.0412420104867","14.3485363871181","1","0.752787226976885"
"Lib90_00673.H838","2","-54.3163648990139","22.5644930990894","55.5623999385","16.9245359106479","3","0.695395880498664"
"Lib90_00674.H838","2","-51.8738798026918","14.6418183605055","52.7937398933025","13.1820572754555","1","0.750310220452334"
"Lib90_00675.A549","5","-8.66304555498177","-50.9883142905583","64.821480731156","22.5159299727105","1","0.652647089842111"
"Lib90_00676.HCC827","3","-14.9310762410385","53.5500986891537","43.8394503356336","10.852255938354","1","0.752454561923806"
"Lib90_00677.H1975","1","-5.82404506561135","11.5250180386952","41.9548054174322","8.84717566168075","3","0.78912604709627"
"Lib90_00678.H838","2","-49.57120686542","11.3564636988843","50.4945733957247","12.9356204882873","1","0.743821570945631"
"Lib90_00679.HCC827","3","-15.8352853981465","55.2891394178075","45.7728562162815","11.7303528712034","1","0.74372687568859"
"Lib90_00680.H838","2","-46.9257409564763","11.161475541279","47.8703952455218","13.731411079502","1","0.713154424377005"
"Lib90_00681.H838","2","-53.9362652972163","18.6927351544012","55.1259082494255","14.680984363534","1","0.73368267608204"
"Lib90_00682.H838","2","-46.6513271640128","9.23648665852372","47.7053246380273","13.74502219421","1","0.711876560981341"
"Lib90_00683.H838","2","-58.3580982222299","26.5058456767446","57.0780415217094","20.6889936963946","3","0.637531471914193"
"Lib90_00684.H838","2","-58.2571971226595","18.6183599235946","59.4001245890799","15.517763917275","1","0.738758731153777"
"Lib90_00685.H2228","4","38.1722350474509","33.0597683888315","42.8268196937562","16.0027877031229","1","0.626337238731365"
"Lib90_00686.A549","5","-7.08537206993176","-49.8057050716327","63.4451046021413","21.4514107628424","1","0.66189021363646"
"Lib90_00687.H838","2","-63.5092185668371","20.2289975393943","64.5980071973041","18.7712525364113","3","0.709414371265702"
"Lib90_00688.H838","2","-59.0715976674512","19.6827419538301","60.3186727160943","16.323144323827","1","0.729384888811195"
"Lib90_00689.H838","2","-58.9225864097604","23.818979943564","58.846496566105","18.8122111763471","3","0.680317227462904"
"Lib90_00690.H838","2","-63.2020831773638","21.3895330932587","63.7565361207553","19.2310410302814","3","0.698367536877197"
"Lib90_00691.HCC827","3","-14.7046328740157","54.2276901854752","44.3883532049509","10.8703749868934","1","0.7551074955022"
"Lib90_00692.H838","2","-53.4393112538439","14.2005531979134","54.3388487668161","13.057450761764","1","0.759703213113745"
"Lib90_00693.H2228","4","40.6492643702115","29.0884493122353","43.3856512778497","13.341371075705","1","0.69249347001237"
"Lib90_00694.H2228","4","37.8663542469987","37.8722075987287","45.0330839227502","18.9977269602339","1","0.578138441666073"
"Lib90_00695.H838","2","-46.871397485802","20.8557546756821","48.4510600840366","16.8113796556728","1","0.653023491611658"
"Lib90_00696.H838","2","-48.5520796831799","20.152866226386","49.9927916480831","15.9419984008434","1","0.681114059141472"
"Lib90_00697.H2228","4","43.6718106301897","31.8501071816251","47.2215349754034","12.9888983185968","1","0.724936973663341"
"Lib90_00698.H838","2","-38.618458340986","19.266297446256","40.1066318689748","20.5874614757501","1","0.486681864909333"
"Lib90_00699.H838","2","-60.4844348206582","21.0323240998889","61.5915727353363","17.6369784261204","3","0.713646240177891"
"Lib90_00700.HCC827","3","-10.5177324590322","49.6566539769386","38.7619150308103","9.66894284151726","1","0.750555594742112"
"Lib90_00701.HCC827","3","-13.9872721350799","52.3143546883101","42.3616587239295","10.3171444314931","1","0.756450886431765"
"Lib90_00702.H838","2","-57.9795612005525","21.276094053878","59.3339316081335","16.841681056721","3","0.716154304960767"
"Lib90_00703.H838","2","-61.8021548034493","15.1906454333284","62.6975173604025","15.7742352432986","1","0.74840733880061"
"Lib90_00704.H838","2","-64.5428472176385","17.7065303855397","65.5650527810096","18.2629423110295","1","0.721453098313997"
"Lib90_00705.H2228","4","44.1496156929822","35.8910460597975","49.3981386805944","15.1151479780432","1","0.694013815464245"
"Lib90_00706.H1975","1","-6.46443152692084","6.98172687566178","46.3691666736882","10.6155322657395","3","0.771064847025529"
"Lib90_00707.H2228","4","42.6276693582575","32.4302638328656","46.512110424341","13.5710008425376","1","0.708226508779624"
"Lib90_00708.HCC827","3","-9.8679763363417","59.6896868064237","48.220251095643","11.4709480108141","1","0.762113474107342"
"Lib90_00709.H838","2","-54.9332511923513","23.5678402969561","55.546952221137","17.6840483814278","3","0.681637827562058"
"Lib90_00710.HCC827","3","-10.66546739073","58.943629196865","47.6817117240329","11.2187258741637","1","0.764716377232968"
"Lib90_00711.H838","2","-52.5812797871425","17.8002485718767","53.6952695225956","14.2399548399763","1","0.734800570579425"
"Lib90_00712.H838","2","-65.6858968823182","12.2792882552768","66.529941514676","17.6948360034439","1","0.734031992203983"
"Lib90_00713.H838","2","-63.0024063512066","18.5343432066015","64.101273864613","17.6506526019172","1","0.724644277129394"
"Lib90_00714.H838","2","-58.6052716640834","19.0636407354738","59.7897680081485","15.8458659731228","1","0.734973616707072"
"Lib90_00715.H838","2","-43.8914190153582","13.7864050116902","44.8332777443924","15.5880024297859","1","0.652311782362699"
"Lib90_00716.H2228","4","45.1318002525172","38.5209842896049","51.5182162117063","16.9238950840317","1","0.671496873756546"
"Lib90_00717.H2228","4","39.7050801204823","34.645961911343","44.9196568639921","15.9441973286558","1","0.645050776391021"
"Lib90_00718.H1975","1","-5.14945960740634","5.49721256563569","47.8892308548087","10.7700512013291","3","0.775104945118416"
"Lib90_00719.H838","2","-55.5789304162181","24.0186627000033","55.8631173796252","18.1045299872163","3","0.675912644398546"
"Lib90_00720.HCC827","3","-14.8459502822829","54.9760966388649","45.1333524602984","11.1215489461368","1","0.75358469203191"
"Lib90_00721.H2228","4","39.7638861512434","34.8608224713115","45.0748037215185","16.0381646516903","1","0.644187809429468"
"Lib90_00722.A549","5","-6.18435760742904","-51.1682674783193","64.6927525445351","20.5761150137572","1","0.681940956220831"
"Lib90_00723.H838","2","-54.917911787245","14.7845566537694","55.8278717286742","13.3380895528313","1","0.761085473262262"
"Lib90_00724.H838","2","-60.6999017299606","18.6997195455942","61.8308877313912","16.519825353666","1","0.732822445871516"
"Lib90_00725.H838","2","-43.978447416958","17.3131847709791","45.1311642635641","16.474183682037","1","0.63497100172669"
"Lib90_00726.HCC827","3","-9.86025532113326","46.9358555874686","35.9988999491342","10.606387965566","1","0.705369109040759"
"Lib90_00727.HCC827","3","-9.37045691679024","48.0999623785323","36.9623717932912","10.0784415736907","1","0.727332390084341"
"Lib90_00728.HCC827","3","-9.10905633581399","51.289422535713","39.9407935733586","9.22583246705096","1","0.769012289400159"
"Lib90_00729.H838","2","-59.8902141667572","26.3586160113087","58.5065972336683","21.0811195931931","3","0.639679615804733"
"Lib90_00730.H838","2","-43.8860112817418","17.1945964645252","45.028175539516","16.4823752733645","1","0.633954183666628"
"Lib90_00731.H838","2","-64.1718512777678","20.8337045958975","64.8720203926433","19.498928038334","3","0.699424683857307"
"Lib90_00732.A549","5","1.59868750684713","-54.4140836964103","67.5795531585733","16.0914686000546","1","0.761888502543122"
"Lib90_00733.HCC827","3","-13.7179407466864","55.9620030305273","45.6839275222034","10.9122571647588","1","0.761135748246357"
"Lib90_00734.H838","2","-57.2901662077588","14.8977322564754","58.1934466952971","13.8613384464955","1","0.761805852142184"
"Lib90_00735.H2228","4","44.0526389578227","37.2608919326597","49.9645825908907","16.1260098666662","1","0.677251184129652"
"Lib90_00736.H2228","4","37.7487559230416","36.2458787222362","44.0546887222613","17.970994613375","1","0.592075324225498"
"Lib90_00737.H2228","4","46.6153821914577","32.0606079990623","49.9978960351533","12.52492114579","1","0.749491035843113"
"Lib90_00738.H838","2","-57.8819039896431","16.4636123710918","58.8573595571935","14.5197197232976","1","0.753306641131457"
"Lib90_00739.H2228","4","41.8620380084623","32.8830434641079","46.016555225961","14.0643061188751","1","0.694364211970816"
"Lib90_00740.A549","5","-8.42416682247929","-51.068332582732","64.8667992252884","22.3109592811905","1","0.656049634826247"
"Lib90_00741.H1975","1","-7.16479482560498","10.9860444123867","42.4271065132231","9.77218343774922","3","0.769671225759797"
"Lib90_00742.H838","2","-55.9629275120632","18.8316590408646","57.1476223749671","15.0209372309996","1","0.737155517469448"
"Lib90_00743.H2228","4","39.5142761908578","28.9300909529626","42.2816051302855","13.9261122763632","1","0.670634257298141"
"Lib90_00744.H838","2","-52.0001886433678","13.7349084787135","52.8967637009336","12.9598830983428","1","0.754996672922845"
"Lib90_00745.H2228","4","47.7506903706294","31.1328288124946","50.7039040924489","12.0588301515266","1","0.762171565141422"
"Lib90_00746.H838","2","-58.0531892435226","25.2589154210896","57.391811313441","19.6071796653077","3","0.658362766105697"
"Lib90_00747.HCC827","3","-15.3311343061788","53.0935981152662","43.562816501901","10.9861259940202","1","0.747809556952298"
"Lib90_00748.H2228","4","41.7650515125785","30.761202256812","45.0502645646459","13.2681297550549","1","0.705481646261689"
"Lib90_00749.H2228","4","40.0424528341152","34.8733501568341","45.3227387836269","15.9103478682768","1","0.648954403566969"
"Lib90_00750.H838","2","-47.930004353367","10.8914069344231","48.8789022044359","13.3427253885556","1","0.727024855575731"
"Lib90_00751.H2228","4","46.7526819832048","35.290045999875","51.4410780963087","14.3366475011734","1","0.721299629950754"
"Lib90_00752.HCC827","3","-7.69349779510828","46.9927140583562","35.4764508707683","10.6329800287314","1","0.70028061523221"
"Lib90_00753.H2228","4","47.9063241530424","34.7351475988365","52.2437338472795","13.9359841351215","1","0.733250609999286"
"Lib90_00754.H838","2","-61.5794583250146","22.1819617280514","61.9577906721786","18.8397426878698","3","0.695926170325348"
"Lib90_00755.H2228","4","40.5496812234769","31.4315297062563","44.2196385222627","14.0425174028516","1","0.682437082886107"
"Lib90_00756.H838","2","-58.336038737784","15.2122245832447","59.2464598989283","14.2686786145738","1","0.759164030409318"
"Lib90_00757.A549","5","-5.95425826981625","-54.4708858215169","67.9450839602496","20.3304482856202","1","0.700781173550183"
"Lib90_00758.H1975","1","-7.67587659241555","11.7035615743343","41.7161759224377","10.0471202887386","3","0.759155290086535"
"Lib90_00759.H838","2","-46.9340096337289","7.49658459871736","48.1486747930446","13.6797262719505","1","0.715885715842658"
"Lib90_00760.H1975","1","-5.57695755361852","8.15307950677359","45.2627791050026","9.56454499997483","3","0.788688516500797"
"Lib90_00761.H2228","4","43.1750149682406","24.8788747885076","44.4170941054269","11.9043941645927","1","0.731986200260268"
"Lib90_00762.H838","2","-64.8543051988736","18.6922247887525","65.9542739156643","18.8815140740089","1","0.713718111760996"
"Lib90_00763.H838","2","-49.3325950488397","10.429270503109","50.2936472820201","12.9147737176165","1","0.743212623948363"
"Lib90_00764.H2228","4","46.6355593817905","27.1450367757047","48.3549623047344","11.0962044461187","1","0.770526044955013"
"Lib90_00765.H838","2","-57.3093951777497","19.0485924884722","58.5042089825682","15.4394066955771","1","0.736097505391837"
"Lib90_00766.HCC827","3","-11.6281121533932","46.2955625811866","35.9634993510031","11.0826877587908","1","0.691835111744162"
"Lib90_00767.H838","2","-47.5235742480704","11.9085281673401","48.4441959743413","13.5857996453835","1","0.719557743252066"
"Lib90_00768.H1975","1","-0.653301112330918","4.25068872839059","49.5787409560559","10.419279646782","3","0.789843803092598"
"Lib90_00769.H2228","4","44.1627518724007","36.2622247065929","49.583073528404","15.3699232818172","1","0.6900167297412"
"Lib90_00770.HCC827","3","-9.66934937000036","61.2225195172489","49.6651518263202","12.4486465670059","1","0.749348464481916"
"Lib90_00771.H838","2","-57.859672094659","13.908926152259","58.7348069427987","13.7868597018102","1","0.765269345053996"
"Lib90_00772.H2228","4","41.2245719021058","32.6856469455763","45.3604422376712","14.2381285663784","1","0.686111337015276"
"Lib90_00773.H838","2","-65.6003108881829","13.9737571333578","66.4507464598386","17.8984526320411","1","0.730650841629618"
"Lib90_00774.HCC827","3","-11.4672412891308","47.0123844243506","36.5747485838074","10.7162386046848","1","0.707004449254666"
"Lib90_00775.A549","5","-7.87915310640689","-50.1388514774952","63.8750350565115","22.0075108653239","1","0.65545990157417"
"Lib90_00776.A549","5","-7.49972390894056","-49.1717405219687","62.8699893206831","21.9004077669651","1","0.651655614966674"
"Lib90_00777.H1975","1","-0.463188066881805","21.8568418843084","32.7875097257795","10.6123955821021","3","0.676328099606846"
"Lib90_00778.H1975","1","-5.37741782564958","7.61840214439221","45.7976249766627","9.68867335385378","3","0.788445943238522"
"Lib90_00779.HCC827","3","-15.1111291934925","53.0958964817262","43.48446932111","10.8766436539092","1","0.749872912703823"
"Lib90_00780.A549","5","-6.85536774092197","-48.6694507826588","62.2934296060989","21.5308377953058","1","0.654364225385371"
"Lib90_00781.HCC827","3","-13.5016922608431","50.6194986000452","40.6199817322254","10.2111061447828","1","0.748618642615442"
"Lib90_00782.A549","5","-6.8564331681812","-49.1144435348737","62.7338053522867","21.4237658381447","1","0.658497269250004"
"Lib90_00783.H838","2","-61.2915631532534","14.4395477748217","62.1655357467425","15.3152957245366","1","0.753636873863198"
"Lib90_00784.HCC827","3","-9.34553813027275","48.9307611212782","37.7461674976463","9.77527216315021","1","0.741026101159548"
"Lib90_00785.A549","5","-6.73190299814909","-49.5258665316251","63.1263421309772","21.2414567496585","1","0.663508829553503"
"Lib90_00786.H1975","1","1.20762454674733","19.8033777367923","35.1039562678739","9.08460186580412","3","0.741208603483874"
"Lib90_00787.H838","2","-61.2315215846012","19.7288716266559","62.4628893951872","17.2740539550943","1","0.723450930266679"
"Lib90_00788.H838","2","-61.4120439940451","25.1414939469794","60.4101583233871","20.7790243897242","3","0.65603426697725"
"Lib90_00789.HCC827","3","-12.6422220655581","55.6077141180349","45.0200395396556","10.3775508535251","1","0.769490410056523"
"Lib90_00790.H838","2","-52.241887486101","16.7456131732081","53.2716645193824","13.8281338725146","1","0.740422342773175"
"Lib90_00791.H2228","4","43.8301310654054","38.3340587076424","50.3042885752469","17.0163847646795","1","0.661730932955631"
"Lib90_00792.HCC827","3","-13.0993471957574","53.8625933937177","43.5136575505285","10.1280017592307","1","0.767245450523897"
"Lib90_00793.H2228","4","48.7280314576451","32.7856519601737","52.2175174914113","12.8261121455478","1","0.754371468393582"
"Lib90_00794.H2228","4","42.8292361329925","32.7524431247479","46.8293016848251","13.6499915653648","1","0.708516012960577"
"Lib90_00795.H2228","4","44.561315591491","36.6476202700064","50.1141784730798","15.5653758319303","1","0.689401756026158"
"Lib90_00796.A549","5","-6.72814919740432","-52.3720280611418","65.9442190081228","20.8796326630458","1","0.683374327922909"
"Lib90_00797.H2228","4","45.4518843230078","33.794452758225","49.6326800101231","13.5544313852045","1","0.726905108036884"
"Lib90_00798.HCC827","3","-8.34777636182081","58.3935461033786","46.6461321069091","10.5204185610845","1","0.774463217293717"
"Lib90_00799.H838","2","-61.202633365026","16.7001695171286","62.1748398179615","15.9418797870463","1","0.743595965285609"
"Lib90_00800.H838","2","-43.846986743603","17.3219997788658","45.0020686572689","16.5460142615592","1","0.632327696142773"
"Lib90_00801.H2228","4","41.3044075686484","29.428304720514","44.1159700888126","13.1011024808579","1","0.703030388893564"
"Lib90_00802.H838","2","-52.4850663912849","9.29524325003103","53.4921307207277","12.4882330310237","1","0.766540744166233"
"Lib90_00803.HCC827","3","-8.85538195878944","51.8800588899222","40.4469733414731","9.14908531410494","1","0.773800495852585"
"Lib90_00804.H838","2","-61.4701682643535","13.747766661061","62.330043528207","15.2554617152031","1","0.755247055004873"
"Lib90_00805.H2228","4","55.4068414397478","29.9733816874425","57.5322548884954","13.1370249948101","1","0.771658089531319"
"Lib90_00806.H2228","4","53.1500053265242","30.2431117571123","55.471967766744","12.4215196440917","1","0.776075734390326"
"Lib90_00807.H838","2","-64.0780705584636","15.8975217111358","64.9938990647145","17.3292183288585","1","0.733371615209548"
"Lib90_00808.H838","2","-47.0075988459735","20.2370715772663","48.4865878495656","16.4359447104356","1","0.661020801021723"
"Lib90_00809.H838","2","-47.652382927244","19.774622602844","49.0529977483237","15.9963046282379","1","0.673897511619776"
"Lib90_00810.H838","2","-51.7378994370958","13.4895255377411","52.63221628843","12.9269210911453","1","0.75439147345982"
"Lib90_00811.HCC827","3","-9.88846247451745","48.4381996224032","37.4275663103286","9.97385395556324","1","0.733515829673093"
"Lib90_00812.H2228","4","37.0175674239493","30.3395042355077","40.5820088293229","15.8412744305147","1","0.609647849194976"
"Lib90_00813.HCC827","3","-16.4524683914736","50.9134461723095","42.0083997505331","11.5017767460163","1","0.726202930501528"
"Lib90_00814.HCC827","3","-16.5883498113917","48.7844809531289","40.1540077004358","11.8557524090086","1","0.704742986118421"
"Lib90_00815.H1975","1","0.0752924017111761","21.4520713784014","33.2899972953365","10.2385598482056","3","0.692443355961464"
"Lib90_00816.H838","2","-64.6154462414241","16.7939143317374","65.5764749699868","17.9734673290708","1","0.725915927361193"
"Lib90_00817.H838","2","-58.9162935400828","9.08498303145179","59.8989974257747","13.6809227247286","1","0.771600138354876"
"Lib90_00818.H838","2","-60.6449765947225","16.0763139026099","61.5845401247475","15.4602456452671","1","0.74895898201155"
"Lib90_00819.H2228","4","43.8229315213453","36.8810529668515","49.5808064211068","15.893996248207","1","0.679432478100219"
"Lib90_00820.H838","2","-63.5421772107798","18.8714811425916","64.6676537184424","18.1243289145229","1","0.719731150391899"
"Lib90_00821.H838","2","-45.528738739332","24.3334037894839","47.3771880447815","19.5443576789471","3","0.587473244286395"
"Lib90_00822.H2228","4","44.8722432341633","30.4007076229246","47.7700106973525","12.1564078787427","1","0.745522186382587"
"Lib90_00823.A549","5","-4.83454246051187","-54.2275832123477","67.6045681128875","19.5346567386325","1","0.711045314186267"
"Lib90_00824.H838","2","-52.5538592308919","15.5562658273757","53.5084614477087","13.4147277896748","1","0.749297075140455"
"Lib90_00825.H2228","4","41.275167489407","28.4069996378552","43.7181980574298","12.9135107086388","1","0.70461932827892"
"Lib90_00826.H2228","4","40.0326150764872","27.9819193540703","42.4138667394364","13.487817828321","1","0.681995091105899"
"Lib90_00827.H838","2","-54.6949660667876","19.7117704152918","55.9926143123673","15.2628525955545","1","0.727413110050421"
"Lib90_00828.HCC827","3","-13.0807891619945","51.2108561977779","41.0253413149431","10.011382320937","1","0.755970773184269"
"Lib90_00829.H1975","1","-3.22700603502078","6.70166569291194","46.868911572851","9.25270461450684","3","0.802583326473779"
"Lib90_00830.H838","2","-54.8321689393506","15.3392752624979","55.7643256828236","13.482457465246","1","0.758224325316304"
"Lib90_00831.HCC827","3","-14.5664050402019","57.1327612677433","47.0559162522782","11.7593026913203","1","0.750099379039272"
"Lib90_00832.A549","5","-7.34470440732114","-49.9978698241265","63.6669912345843","21.6145581958545","1","0.660506052245903"
"Lib90_00833.H2228","2","-39.3040605401294","20.2426979038024","40.9431369149159","20.5138303112097","1","0.498967791504604"
"Lib90_00834.HCC827","3","-15.2161790643168","55.4952000696673","45.7444127653235","11.4619687710764","1","0.749434563082529"
"Lib90_00835.H838","2","-59.4260528943266","25.5780497942236","58.4501438616614","20.2984056770139","3","0.652722742221888"
"Lib90_00836.HCC827","3","-15.1499856164892","56.6080904302066","46.7583977385371","11.8299264589061","1","0.746998891513425"
"Lib90_00837.H838","2","-48.4721077227039","22.9392175132406","50.3967082441959","17.6360879627478","1","0.65005476394822"
"Lib90_00838.H2228","4","48.9957452635653","33.396340161877","52.6977953138017","13.1714224522003","1","0.750057428896827"
"Lib90_00839.H838","2","-54.3595168112323","16.4696306693648","55.3560828946296","13.7958520378159","1","0.750779836353734"
"Lib90_00840.H838","2","-49.0837897443037","22.5141913213171","50.9106301070194","17.2174052550941","1","0.661811193086762"
"Lib90_00841.HCC827","3","-11.1496149159384","52.2266477201141","41.3794506154138","9.43783463313404","1","0.771919769528829"
"Lib90_00842.H838","2","-54.3827928759814","26.3907818299857","53.6427069866894","19.8125269530639","3","0.630657584860883"
"Lib90_00843.H838","2","-63.170387184095","17.4729927032665","64.1834087981402","17.3080182237321","1","0.730335011059219"
"Lib90_00844.H838","2","-64.1276414999067","18.730355136195","65.236037390585","18.4246269369021","1","0.717569802307441"
"Lib90_00845.H2228","4","39.9639116340407","31.5125596632277","43.7262022913307","14.3662375997724","1","0.671450140946251"
"Lib90_00846.H838","2","-61.7360727452888","24.5149068516891","60.9841902753264","20.4764510875929","3","0.664233451405232"
"Lib90_00847.HCC827","3","-7.96936466384673","46.7896983043239","35.3487577724843","10.7135533734843","1","0.696918532683946"
"Lib90_00848.HCC827","3","-11.5542704991061","48.6193958208522","38.1028209846537","10.1238026843943","1","0.734303066734305"
"Lib90_00849.A549","5","-6.57263437846779","-47.0187756161525","60.6269257796371","21.8005215360042","1","0.640415190846995"
"Lib90_00850.H1975","1","-7.14985285990759","7.94833113360849","45.4011996786094","10.6223225264605","3","0.766034320642298"
"Lib90_00851.H838","2","-63.1573243813612","16.4116002399961","64.1031997311489","16.9170095351438","1","0.736097268060029"
"Lib90_00852.H838","2","-43.9146677667713","17.0284848999563","45.0407977970558","16.4125409911982","1","0.635607231800166"
"Lib90_00853.H838","2","-63.18334498596","22.700641366355","63.1081626909862","20.0125912120067","3","0.682884267919511"
"Lib90_00854.HCC827","3","-16.0897305185682","56.0201927964339","46.540811019908","12.1189411724055","1","0.739606145513417"
"Lib90_00855.HCC827","3","-5.77364596182069","51.1923802091885","39.1573689228304","9.40174906419179","1","0.759898345501192"
"Lib90_00856.H2228","4","40.4986179212132","32.2504659743349","44.5221254833933","14.383076248151","1","0.676945426751563"
"Lib90_00857.H1975","1","1.33790615433311","20.9828276144791","34.0459218262383","9.86206968980791","3","0.710330366728168"
"Lib90_00858.H838","2","-62.5987150345244","14.1397021414887","63.4614966707506","15.9603476393369","1","0.748503447340014"
"Lib90_00859.HCC827","3","-9.92743762561628","59.8555469968192","48.3940362221851","11.5855134995589","1","0.760600387899702"
"Lib90_00860.HCC827","3","-13.8579332486293","56.0918179493284","45.8503949438215","11.0178322567778","1","0.759700384908843"
"Lib90_00861.H2228","4","43.7815946914018","36.7675424719933","49.4901087802148","15.8205679011165","1","0.680328690094914"
"Lib90_00862.HCC827","3","-10.6463266826718","58.611623108924","47.357041803696","11.0331078716796","1","0.767022866052024"
"Lib90_00863.H838","2","-66.1978020747581","19.023253607908","67.3181673531092","19.959013450215","1","0.703512228050974"
"Lib90_00864.H1975","1","4.23372291337299","19.579597428685","36.1988454229436","9.40108797306961","3","0.740293154015597"
"Lib90_00865.HCC827","3","-7.89396842286961","49.2568487769429","37.6986061263301","9.6826215107229","1","0.743157041979857"
"Lib90_00866.H838","2","-66.1354909300672","13.0250982875069","66.975668149728","18.1282665669567","1","0.729330560369626"
"Lib90_00867.H1975","1","-5.35313736414799","11.4013722842975","42.1041666788253","8.60422851061668","3","0.795644251167573"
"Lib90_00868.H2228","4","48.1345082588067","32.5921737569414","51.5977015320862","12.7120816690414","1","0.753630853863977"
"Lib90_00869.H2228","4","42.8212286152537","36.388827204456","48.4713658391694","15.8123611213504","1","0.673779336571273"
"Lib90_00870.H838","2","-59.8980685490668","23.6404861353205","59.7826368322289","19.0492884229862","3","0.681357507256745"
"Lib90_00871.H838","2","-59.4402142787429","14.9733608928517","60.3371405288206","14.6090872839826","1","0.757875710450606"
"Lib90_00872.H838","2","-48.5095576254438","7.55688015414435","49.7002355776759","13.1381912550823","1","0.735651328361437"
"Lib90_00873.H1975","1","3.10890988746622","18.6178663231318","36.7271548219513","8.59773057305006","3","0.765902623964999"
"Lib90_00874.H838","2","-60.015087500653","24.9161355681396","59.277818580795","20.0160336457628","3","0.662335184981863"
"Lib90_00875.A549","5","-7.77734392800961","-53.4509536758059","67.1358888376002","21.667447276313","1","0.67725984340915"
"Lib90_00876.H1975","1","0.527682943482209","18.7158339142373","35.9515519551683","8.50791321762878","3","0.763350599489052"
"Lib90_00877.H1975","1","-4.02514194159173","6.00333869890931","47.4760749997501","9.95119729732903","3","0.790395535069371"
"Lib90_00878.H838","2","-60.0592955268322","22.6111980769647","60.4280460543743","18.4226036045183","3","0.695131568743074"
"Lib90_00879.H1975","1","1.23419583939096","18.1888199223444","36.6152465478074","8.22839384497797","3","0.77527411062945"
"Lib90_00880.H2228","4","36.776318253379","26.6696174286532","38.9284192988826","15.5237263919366","1","0.601223818703007"
"Lib90_00881.H2228","4","43.6066948983122","36.0162221658223","48.979611028768","15.3314033252693","1","0.686983971427122"
"Lib90_00882.H2228","4","38.8661892284312","30.2361061787088","42.2039423444535","14.5929661237698","1","0.654227417792698"
"Lib90_00883.H838","2","-64.6478657224879","13.8863944991427","65.4997548529956","17.2084716760006","1","0.737274258283523"
"Lib90_00884.H2228","4","54.0547556569979","31.2333091271908","56.6403507428956","13.1520983144089","1","0.767796312312585"
"Lib90_00885.HCC827","3","-13.8967608268195","56.5383668851354","46.2828894955624","11.202510129567","1","0.757955688340481"
"Lib90_00886.HCC827","3","-11.1776783787634","43.3701701946156","33.1070366118006","12.8200191806703","1","0.612770562010954"
"Lib90_00887.HCC827","3","-16.0573160041801","53.5348054874444","44.2394135049095","11.4383836885308","1","0.741443595601434"
